tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0499448|movie|The Chronicles of Narnia: Prince Caspian|2008|150|Action,Adventure,Family|One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.|5/15/08|Hope has a new face.|6.5|211628
tt0499570|movie|Slipstream|2007|96|Comedy,Drama,Fantasy|Aging screenwriter Felix Bonhoeffer has lived his life in two states of existence: in reality and his own interior world. While working on a murder mystery script, and unaware that his brain is on the verge of implosion, Felix is baffled when his characters start to appear in his life, and vice versa.|2/10/07||4.8|4807
tt0760329|movie|The Water Horse|2007|112|Adventure,Family,Fantasy|A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.|12/25/07|How Do You Keep A Secret This Big?|6.4|41322
tt0765476|movie|Meet Dave|2008|90|Adventure,Comedy,Family|A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.|7/8/08|There's a Whole Other World Going on Inside of Him.|5.1|41517
tt0775489|movie|The Illusionist|2010|90|Animation,Drama,Fantasy|Scotland, late 1950s. A struggling illusionist visits an isolated community and meets a young lady who is convinced that he is a real magician.|2/16/10|When life loses its wonder, all it takes is one person who still believes in magic.|7.5|35425
tt0778661|movie|Daddy's Little Girls|2007|100|Drama,Romance|Monty is a mechanic struggling to make ends meet as he raises his three young daughters. When the court awards custody of his daughters to his shady ex-wife, Monty desperately tries to win them back with the help of Julia, a beautiful, Ivy League-educated attorney. Monty and Julia couldn't be less alike, but a flame is ignited...touching off a firestorm of love and conflict.|2/14/07|Family Comes First|5.8|7783
tt0783233|movie|Atonement|2007|123|Drama,Mystery,Romance|As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.|8/29/07|Torn apart by betrayal. Separated by war. Bound by love.|7.8|279010
tt0796368|movie|Talk to Me|2007|118|Biography,Drama,History|"""The story of Washington D.C. radio personality Ralph """"Petey"""" Greene, an ex-con who became a popular talk show host and community activist in the 1960s."""|7/13/07||7.3|9902
tt0800369|movie|Thor|2011|115|Action,Adventure,Fantasy|Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.|4/21/11|Two worlds. One hero.|7.0|847224
tt0808399|movie|New York, I Love You|2008|103|Comedy,Drama,Romance|Ten vignettes in New York City: a pickpocket meets his match; a young Hasidic woman, on the eve of her marriage, reveals herself to an Indian businessman; a writer tries a pick-up line; an artist seeks a model; a composer needs to read; two women connect; a man takes a child to Central Park; lovers meet; a couple takes a walk on their anniversary; a kid goes to the prom with a girl in a wheelchair; a retired singer contemplates suicide. There are eight million stories in the naked city: these have been ten of them.|9/6/08|Every moment... Love Begins.|6.2|46572
tt0811066|movie|Shootout at Lokhandwala|2007|122|Action,Crime,History|On a calm summer day in 1991, in the bustling Lokhandwala Complex, five criminals including Maya and Dilip were counting 70 lakhs in flat no. 32 B, when 286 policemen, headed by ACP Khan, took strategic positions around their building. A gunfire ensued and the entire nation witnessed the most talked about daylight encounter lasting 6 hours that transformed suburban Mumbai into a war zone.|5/25/07||7.1|10341
tt0811138|movie|The Love Guru|2008|87|Comedy,Romance,Sport|Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.|6/20/08|His Karma is Huge|3.8|53088
tt0821642|movie|The Soloist|2009|117|Biography,Drama,Music|A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.|4/24/09|Life has a mind of its own|6.7|53916
tt0828065|movie|Moondance Alexander|2007|94|Animation,Drama,Family|The curiously named, Moondance Alexander is a spirited teen living with her eccentric mother. She is faced with another uneventful summer until she discovers a lost pinto pony named Checkers who has jumped out of his paddock. Although Moondance returns the horse to his rightful owner, the gruff and mysterious Dante Longpre, she is convinced that Checkers is a champion jumper in disguise and is determined to help him realize his full potential. Moondance manages to talk Dante into training her and Checkers for the Bow Valley Classic and despite the criticism of her peers; discovers that perseverance, loyalty and individuality can land you in the winner's circle.|4/22/07|Sometimes Being Different Is The Best Way To Fit In.|6.2|1380
tt0838247|movie|After.Life|2009|104|Drama,Mystery,Thriller|A young woman caught between life and death... and a funeral director who appears to have the gift of transitioning the dead, but might just be intent on burying her alive.|4/9/10|Life is the symptom. Death is the cure.|5.9|39035
tt0840361|movie|The Town|2010|125|Crime,Drama,Thriller|Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her ‚Äì but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.|9/15/10|Welcome to the bank robbery capital of America.|7.5|391195
tt0841027|movie|Magicians|2007|90|Comedy|A pair of rivaling stage magicians are forced to confront their falling out over a guillotine mishap when they compete in a magic competition.|5/18/07||6.0|5795
tt0859760|movie|Ladrón que roba a ladrón|2007|98|Action,Adventure,Comedy|Emilio, a Colombian con man, arrives in LA with two weeks to complete his plan to rob a former colleague, Claudio Silvestrini, who's made a fortune using infomercials to peddle snake oil to Latin immigrants. Emilio's friend Alejandro, who sells pirated DVDs, has assembled a team of amateurs, who, as Alejandro says, will go unnoticed because they're immigrants. The team must gain entry to Silvestrini's well-guarded mansion, steal two keys to access a vault, and then get the money off the property. A father and his tomboy daughter, a nervous Cuban actor, a techie, and a muscle man make up the team, plus Alejandro has been courting Silvestrini's nanny. Will they be enough?|8/31/07||6.6|1936
tt0861689|movie|Blindness|2008|121|Drama,Mystery,Thriller|When a sudden plague of blindness devastates a city, a small group of the afflicted band together to triumphantly overcome the horrific conditions of their imposed quarantine.|5/14/08||6.5|73327
tt0862467|movie|Valhalla Rising|2009|93|Action,Adventure,Drama|1000 AD, for years, One Eye, a mute warrior of supernatural strength, has been held prisoner by the Norse chieftain Barde. Aided by Are, a boy slave, One Eye slays his captor and together he and Are escape, beginning a journey into the heart of darkness. On their flight, One Eye and Are board a Viking vessel, but the ship is soon engulfed by an endless fog that clears only as the crew sights an unknown land. As the new world reveals its secrets and the Vikings confront their terrible and bloody fate, One Eye discovers his true self.|9/4/09||6.0|60855
tt0870090|movie|City of Men|2007|106|Crime,Drama|Best buddies Acerola and Laranjinha, about to turn 18, discover things about their missing fathers' pasts which will shatter their solid friendship, in the middle of a war between rival drug gangs from Rio's favelas.|8/31/07||7.2|15806
tt0875034|movie|Nine|2009|118|Drama,Musical,Romance|Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.|12/3/09|This Holiday Season, Be Italian|5.8|44067
tt0881909|movie|Dr. Bronner's Magic Soapbox|2006|88|Documentary|A human story about a socially responsible company, ‚ÄúDr. Bronner‚Äôs Magic Soapbox‚Äù documents the complicated family legacy behind the counterculture‚Äôs favorite cleaning product ‚Äî Bronner‚Äôs son, 68-year-old Ralph, endured over 15 orphanages and foster homes as a child, but despite difficult memories, is his father‚Äôs most ardent fan.|6/29/07|A documentary about obsession, compassion and all-purpose soap.|6.5|277
tt0884224|movie|War, Inc.|2008|107|Action,Comedy,Thriller|War Inc. is set in the future, when the fictional desert country of Turaqistan is torn by a riot after a private corporation, Tamerlane, owned by the former Vice President of the United States, has taken over the whole country. Brand Hauser, a hit man who suppresses his emotions by gobbling down hot sauce, is hired by the corporation's head to kill the CEO of their competitors.|4/28/08|When it comes to war... America means business|5.5|22116
