tconst|titleType|primaryTitle|startYear|runtimeMinutes|genres|overview|release_date|tagline|averageRating|numVotes
tt0034583|movie|Casablanca|1942|102|Drama,Romance,War|casablanca morocco december 1941 cynical american expatriate meet former lover unforeseen complication|11/26/42|date fate casablanca|8.5|570237
tt0037536|movie|The Bells of St. Mary's|1945|126|Drama|father malley unconventional priest going way continues work catholic church time sent st mary run parochial school verge condemnation sister benedict work together attempt save school though differing method often lead good natured disagreement|12/27/45|whole world tune bing bergman together brilliant best|7.2|8350
tt0038057|movie|Scarlet Street|1945|102|Drama,Film-Noir,Thriller|man mid life crisis befriends young woman rescuing attack belief rich boyfriend persuades con fortune|12/28/45|thing men end one way murder|7.8|17170
tt0038109|movie|Spellbound|1945|111|Film-Noir,Mystery,Romance|dr anthony edwardes arrives vermont mental hospital replace outgoing hospital director dr constance peterson psychoanalyst discovers edwardes actually impostor man confesses real dr edwardes dead fear may killed cannot recall anything dr peterson however convinced impostor innocent man murder join quest unravel amnesia psychoanalysis|12/28/45|maddest love ever possessed woman|7.5|49089
tt0040522|movie|Bicycle Thieves|1948|89|Drama|antonio unemployed man depressed post wwii economy italy last find good job hanging poster requirement must bicycle antonio bicycle stolen son forced walk street rome search else face ruin|11/24/48|man son search stolen bicycle vital job|8.3|163908
tt0044706|movie|High Noon|1952|85|Drama,Thriller,Western|high noon recently freed leader gang bandit desert looking get revenge sheriff put jail legendary western film austrian director fred zinnemann|3/27/52|story man proud run|8.0|104871
tt0046816|movie|The Caine Mutiny|1954|124|Drama,War|u naval captain show sign mental instability jeopardizes ship first officer relief command face court martial mutiny|6/24/54|big ocean|7.7|28046
tt0046949|movie|The Egyptian|1954|139|Drama|eighteenth dynasty egypt sinuhe poor orphan becomes brilliant physician friend horemheb appointed service new pharoah sinuhe personal triumph tragedy played larger canvas turbulent event 18th dynasty sinuhe drawn court intrigue learns answer question sought since birth|8/25/54|nefer shameless temptress babylon surrendered parent hope immortality|6.5|4121
tt0046969|movie|The Fast and the Furious|1954|73|Crime,Drama,Mystery|man wrongly imprisoned murder break jail want clear name police pursuing forced take beautiful young woman driving fast sport car hostage slip cross border sport car race try make mexico police get|2/15/55|high speed excitement wanted man meet wanting woman|5.3|1363
tt0049513|movie|Moby Dick|1956|116|Adventure,Drama|1841 young ishmael sign service abroad pequod whaler sailing new bedford ship command captain ahab strict disciplinarian exhorts men find moby dick great white whale ahab lost leg creature desperate revenge crew soon learns stop nothing gain satisfaction|6/27/56|immortal adventure classic whaling men ship sea|7.3|20318
tt0050212|movie|The Bridge on the River Kwai|1957|161|Adventure,Drama,War|classic story english pow burma forced build bridge aid war effort japanese captor british american intelligence officer conspire blow structure col nicholson commander supervised bridge construction acquired sense pride creation try foil plan|10/2/57|span whole new world entertainment|8.2|221182
tt0051378|movie|Elevator to the Gallows|1958|91|Crime,Drama,Thriller|feature film debut famed director louis malle interesting modern film noir classic theme lover plotting kill husband make look like suicide reminiscent postman always ring twice jeanne moreau give astonishing performance perverse naive lead young lover path lead doom|1/29/58|frantic life love frantic excitement|7.9|26087
tt0052311|movie|Touch of Evil|1958|95|Crime,Drama,Film-Noir|stark perverse story murder kidnapping police corruption mexican border town|4/23/58|strangest vengeance ever planned|8.0|105019
tt0053290|movie|Solomon and Sheba|1959|141|Drama,History,Romance|rule king david israel united prosperous although surrounded enemy including egypt ally aging king david favor younger son solomon successor david elder son prince adonijah warrior declares king david learns publicly announces solomon successor adonijah joab general withdraw rage israel prospers king solomon wise benevolent rule seen threat tyrannical monarch region pharaoh egypt agrees cede red sea port queen sheba plot undermine solomon rule sheba seduce solomon introduce sheban pagan worship jerusalem meanwhile prince adonijah banished also conspires pharaoh given army defeat solomon film highly fictionalized dramatization event depicted bible first king chapter 10 second chronicle chapter 9|12/25/59|3000 year anything like|6.1|3378
tt0053793|movie|Elmer Gantry|1960|146|Drama|ex football player becomes popular evangelist 1920s midwest|6/19/60|dollar made gantry would make soul saved gantry would save|7.7|11855
tt0053804|movie|Exodus|1960|208|Action,Drama,History|theme founding state israel action begin ship filled jewish immigrant bound israel loaded cyprus intelligence officer succeeds getting back board ship harbor blocked british must negotiate second part deal declaring independence resulting warring|3/27/60||6.7|10119
tt0056193|movie|Lolita|1962|153|Crime,Drama,Romance|humbert humbert middle aged british novelist appalled attracted vulgarity american culture come stay boarding house run charlotte haze soon becomes obsessed lolita woman teenaged daughter|6/13/62|ever make movie|7.5|102290
tt0056262|movie|The Music Man|1962|151|Comedy,Family,Musical|con man come iowa town scam using boy marching band program thing go according plan|6/19/62|story man 76 trombone wonderful wonderful tune played every heart town|7.8|17715
tt0056875|movie|Blood Feast|1963|67|Horror|sleepy suburb miami seemingly normal egyptian immigrant fuad ramses mal arnold run successful catering business also murder young woman plan use body part revive goddess ishtar insane ramses hypnotizes socialite order land job catering party debutante daughter suzette fremont connie mason turn event evening gruesome death bloody dismemberment ritual sacrifice|6/6/63|recoil shudder witness slaughter mutilation nubile young girl weird horrendous ancient rite|5.0|6837
tt0057413|movie|The Pink Panther|1963|115|Comedy,Crime,Romance|trademark phantom renowned jewel thief glove left scene crime inspector clouseau expert phantom exploit feel sure know phantom strike next leaf paris switzerland famous lugashi jewel pink panther going however know phantom really matter anyone else really|12/19/63|madcap frolic crime fun|7.0|52751
tt0058150|movie|Goldfinger|1964|110|Action,Adventure,Thriller|special agent 007 sean connery come face face one notorious villain time must outwit outgun powerful tycoon prevent cashing devious scheme raid fort knox obliterate world economy|9/17/64|everything touch turn excitement|7.7|191449
tt0058182|movie|A Hard Day's Night|1964|87|Comedy,Musical|capturing john lennon paul mccartney george harrison ringo starr electrifying element hard day night wildly irreverent journey pastiche day life beatles 1964 band use guile wit avoid pursuing fan press reach scheduled television performance spite paul troublemaking grandfather ringo arrest|7/6/64|beatles starring first full length hilarious action packed film|7.5|45565
tt0058329|movie|Marnie|1964|130|Crime,Drama,Mystery|marnie beautiful kleptomaniac love businessman mark rutland marnie compulsive thief watched new bos mark suspect stealing thus decides blackmail unusual way psychological thriller alfred hitchcock based novel name winston graham|7/9/64|thief liar cheat knew|7.1|50063
tt0058946|movie|The Battle of Algiers|1966|121|Drama,War|tracing struggle algerian front de liberation nationale gain freedom french colonial rule seen eye ali start petty thief rise prominence organisation capture french 1957 film trace rebel struggle increasingly extreme measure taken french government quell revolt|9/8/66|revolt stirred world|8.1|60579
tt0059037|movie|The Cincinnati Kid|1965|102|Drama|coming poker player try prove high stake match long time master game|10/15/65|take anyone anything anytime|7.2|16929
tt0059113|movie|Doctor Zhivago|1965|197|Drama,Romance,War|doctor zhivago filmed adapation russian novel boris pasternak director david lean international success today deemed classic omar sharif julie christie play two protagonist fact love yet current situation cannot find way together|12/22/65|turbulent time fiery love story zhivago wife passionate tender lara|7.9|77149
tt0059418|movie|Major Dundee|1965|123|Adventure,War,Western|last winter civil war cavalry officer amos dundee lead contentious troop army regular confederate prisoner scout expedition mexico destroy band apache raiding u base texas|4/7/65||6.7|8188
tt0061420|movie|The Born Losers|1967|113|Action,Drama,Thriller|ruthless motorcycle gang ride california town terrorizes denizen|8/18/67|innocent girl first prize dirtiest game ever played|5.9|2512
tt0061473|movie|La Chinoise|1967|95|Comedy,Drama|small group french student studying mao trying find position world change world maoistic community using terrorism|8/30/67||6.9|7442
tt0061584|movie|Doctor Dolittle|1967|152|Adventure,Comedy,Family|get ready wildest adventure lifetime ambitious production ever brought film earning 1967 academy award nomination best picture dazzling fantasy turn ordinary exotic animal talking dancing singing sensation rex harrison unforgettable inspiring adaptation hugh lofting classic story step english country home good doctor performs remarkable treatment wildest variety patient could imagine discover secret cure watch wide eyed excitement four legged fine feathered friend charm way heart|12/19/67|ride across sea inside giant pink sea snail|6.2|9661
tt0061619|movie|El Dorado|1966|126|Drama,Romance,Western|cole thornton gunfighter hire join force old friend sheriff j p hara together old indian fighter gambler help rancher family fight rival rancher trying steal water|12/17/66|big one big two|7.5|27591
tt0062137|movie|The Oldest Profession|1967|119|Comedy,Drama|collection sketch prostitution age 1 prehistoric era caveman discovers cavewoman attractive cave paint applied face earn seashell way 2 roman night emperor go seeking little nocturnal amusement find high priced oriental courtesan hire wife empress 3 mademoiselle mimi revolutionary france mimi find client nephew marquis interested watching guillotinings window going bed 4 gay ninety nini discovers accident antiquated customer banker pretend honest woman fallen love even pay like gigolo 5 paris today two girl pick client driving around car|4/21/67||5.4|532
tt0062138|movie|Point Blank|1967|92|Crime,Drama,Thriller|double crossed left dead mysterious man named walker single mindedly try retrieve rather inconsequential sum money stolen|8/30/67|two kind people tight world victim woman sometimes tell apart|7.3|21409
tt0063522|movie|Rosemary's Baby|1968|137|Drama,Horror|young couple move infamous new york apartment building start family thing become frightening rosemary begin suspect unborn baby safe around strange neighbor|6/12/68|pray rosemary baby|8.0|217851
tt0063592|movie|Shalako|1968|113|Western|sean connery shalako guide old west rescue aristocratic british hunting party indian bandit|11/6/68|sean connery shalako shalako mean action action mean bardot|5.6|3175
tt0064782|movie|Paint Your Wagon|1969|164|Comedy,Drama,Musical|michigan farmer prospector form partnership california gold country adventure include buying sharing wife hijacking stage kidnapping six prostitute turning mining camp boom town along way plenty drinking gambling singing even find time creative gold mining|10/15/69|stake claim musical goldmine 69|6.6|13889
tt0065112|movie|Topaz|1969|143|Drama,Thriller|french intelligence agent becomes embroiled cold war politics first uncovering event leading 1962 cuban missle crisis back france break international russian spy ring|12/18/69|hitchcock take behind actual headline expose explosive spy scandal century|6.2|18493
tt0065198|movie|The Wedding Party|1969|92|Comedy|see robert deniro first starring role brian depalma wildly comic first feature wedding party|4/9/69|cordially invited join confusion|4.7|1354
tt0065775|movie|Getting Straight|1970|124|Comedy,Drama,Romance|graduate student harry bailey one visible undergraduate activist campus back studying master trying fly right trouble campus exploding various student movement harry girlfriend jan caught harry get closer finishing degree find iconoclastic attitude increasingly aligned student rather faculty|5/13/70|america child lay line|6.4|1486
tt0066206|movie|Patton|1970|172|Biography,Drama,War|patton tell tale general george patton famous tank commander world war ii film begin patton career north africa progress invasion germany fall third reich side plot also speak patton numerous fault temper habit towards insubordination|1/25/70|rebel warrior|7.9|102695
tt0066580|movie|Woodstock|1970|184|Documentary,History,Music|intimate look woodstock music art festival held bethel ny 1969 preparation cleanup historic access insider blistering concert footage portrait concertgoers negative positive aspect shown drug use performer naked fan sliding mud collapse fence unexpected horde surreal arrival national guard helicopter food medical assistance impromptu city 500 000|3/26/70|3 day peace music love|8.1|17525
tt0066892|movie|Carnal Knowledge|1971|98|Drama|concurrent sexual life best friend jonathan sandy presented life affected sexual more time temperament especially relation respective woman end life|10/21/71|everyone need loved sometime another|6.9|13222
tt0066995|movie|Diamonds Are Forever|1971|120|Action,Adventure,Thriller|diamond stolen sold international market james bond infiltrates smuggling mission find guilty mission take la vega bond meet archenemy blofeld|12/13/71|man made 007 household number|6.5|107440
tt0067328|movie|The Last Picture Show|1971|118|Drama,Romance|coming age youth named sonny small texas town 1950s|10/3/71|anarene texas 1951 nothing much changed|8.0|48793
tt0067927|movie|Vanishing Point|1971|99|Action,Crime,Thriller|kowalski work car delivery service take delivery 1970 dodge challenger take colorado san francisco california shortly pickup take bet get car le 15 hour|1/15/71|maximum trip maximum speed|7.2|28887
tt0069113|movie|The Poseidon Adventure|1972|117|Action,Adventure,Drama|poseidon adventure one first catastrophe film began disaster film genre director neame tell story group people must fight life aboard sinking ship based novel paul gallico|12/1/72|survive one greatest escape adventure ever|7.1|45925
tt0069257|movie|Shaft's Big Score!|1972|104|Action,Crime,Drama|john shaft back lady loved black detective cop search murderer client|6/8/72|last time nice time ice|6.0|3277
tt0070328|movie|Live and Let Die|1973|121|Action,Adventure,Thriller|james bond must investigate mysterious murder case british agent new orleans soon find gangster bos named mr big|7/5/73|roger moore james bond|6.7|108706
tt0070608|movie|Robin Hood|1973|83|Adventure,Animation,Comedy|king richard crusade prince john slithering minion sir hiss set taxing nottingham citizen support corrupt sheriff staunch opposition wily robin hood band merry men|11/8/73|meet robin hood merry menagerie|7.5|128250
tt0070735|movie|The Sting|1973|129|Comedy,Crime,Drama|set 1930 intricate caper deal ambitious small time crook veteran con man seek revenge vicious crime lord murdered one gang|12/25/73|take little confidence|8.3|262429
tt0071604|movie|Hearts and Minds|1974|112|Documentary,History,War|film recount history attitude opposing side vietnam war using archival news footage well film interview key theme attitude american racism self righteousness militarism helped create prolong bloody conflict film also endeaveors give voice vietnamese people war affected reason fight united state western power showing basic humanity people u propaganda tried dismiss|1/1/74|forever war go|8.2|5789
tt0071771|movie|The Longest Yard|1974|121|Comedy,Crime,Drama|rough tumble yarn actually filmed location georgia state prision con hero guard heavy eddie albert sadistic warden gladly make sacrifice push guard semi pro football team national championship|8/21/74|survival fiercest funniest|7.1|19574
tt0071853|movie|Monty Python and the Holy Grail|1975|91|Adventure,Comedy,Fantasy|king arthur accompanied squire recruit knight round table including sir bedevere wise sir lancelot brave sir robin quite brave sir lancelot sir galahad pure way arthur battle black knight despite limb chopped insists still fight reach camelot arthur decides enter silly place|3/13/75|last another film completely different film quite one|8.2|541140
tt0073802|movie|Three Days of the Condor|1975|117|Crime,Mystery,Thriller|bookish cia researcher find co worker dead must outwit responsible figure really trust|9/24/75|cia code name condor next seventy two hour almost everyone trust try kill|7.4|56758
tt0074812|movie|Logan's Run|1976|119|Action,Adventure,Sci-Fi|idyllic sci fi future one major drawback citizen get chance renewed civic ceremony 30th birthday unless run escape time come|6/23/76|thing logan world 30th birthday unless run away|6.8|57179
tt0074860|movie|Marathon Man|1976|125|Crime,Drama,Thriller|graduate student obsessive runner new york drawn mysterious plot involving brother member secretive division|10/5/76|one man dangerous attempt clear father name|7.4|64642
tt0075223|movie|Silver Streak|1976|114|Action,Comedy,Crime|somewhat daffy book editor rail trip los angeles chicago think see murdered man thrown train find one believe start investigating accomplishes get killer|12/3/76|train plane edge seat hilarious suspense ride life|6.9|20447
tt0075265|movie|A Star Is Born|1976|139|Drama,Music,Romance|star born 1976 rock music film telling story young woman played barbra streisand enters show business meet fall love established male star played kris kristofferson find career ascending go decline|12/16/76||6.1|11929
tt0075718|movie|The Bad News Bears in Breaking Training|1977|100|Comedy,Family,Sport|sentimental sequel film find bear somehow little league champion california result team invited play game exhibition houston astrodome local champ toros kelly leak bear star player decides rejoin team go houston make amends estranged father mike|7/8/77|bad news bear one year older one year wilder|5.6|3372
tt0076009|movie|Exorcist II: The Heretic|1977|117|Horror|bizarre nightmare plague regan macneil four year possession exorcism demon returned combined faith knowledge vatican investigator hypnotic research specialist free grasp|6/17/77|four year later remember|3.8|25248
tt0076299|movie|The Last Wave|1977|106|Drama,Fantasy,Mystery|white australian lawyer david burton agrees reluctance defend group aborigine charged murdering one suspect victim targeted violating tribal taboo defendant deny tribal association burton plagued apocalyptic vision water slowly realizes danger may come involvement aborigine prophecy|1/1/77|weather strange could warning|7.0|10078
tt0076809|movie|Tentacles|1977|102|Action,Adventure,Comedy|several people disappear sea body found gnawed skeleton even marrow missing scientist idea animal could thing dr turner begin suspect company build tunnel beneath bay might poisoned environment caused octopus mutate giant dimension|2/25/77|turning beach buffet|3.7|4004
tt0077280|movie|The Buddy Holly Story|1978|114|Biography,Drama,Music|film life career early rock roll star|5/18/78|story singing laughing cry cheering stomping foot|7.2|9379
tt0077394|movie|Damien: Omen II|1978|107|Horror|since sudden highly suspicious death parent 12 year old damien charge wealthy aunt uncle lee grant william holden widely feared antichrist damien relentlessly plot seize control uncle business empire world meanwhile anyone attempting unravel secret damien sinister past fiendish future meet swift cruel demise|6/9/78|first time warning|6.2|32854
tt0077838|movie|The Last Waltz|1978|117|Biography,Documentary,Music|martin scorsese rockumentary intertwines footage band incredible farewell tour probing backstage interview featured performance eric clapton bob dylan joni mitchell ringo starr rock legend|5/1/78|started concert became celebration|8.1|18279
tt0078192|movie|The Priest|1978|109|Comedy,Drama|film el sacerdote played well sim n andreu viewer witness long silent emotional psychological turmoil celibate catholic priest despite strong moral fiber realizes human body constantly plagued sinful image faith profession forbids failing deal tormenting demon seek help superior offer option insisting spiritual platitude sufficient deal devil temptation despite best effort haunting memory past remain vivid troubling daily reminded lustful need range young boy married village beauty|5/1/78||6.5|212
tt0078446|movie|Up in Smoke|1978|86|Comedy,Music|unemployed pot smoking slacker amateur drummer anthony stoner ditch strict parent hit road eventually meeting kindred spirit pedro de paca drug ingesting duo soon arrested possession marijuana anthony pedro get released technicality allowing continue many misadventure ultimately compete rock band contest perform raucous tune earache eye|1/1/78|movie rolling aisle|6.9|38886
tt0078902|movie|Breaking Away|1979|101|Comedy,Drama,Sport|dave nineteen graduated high school 3 friend comical cyril warm hearted short tempered moocher athletic spiteful good hearted mike dave enjoys racing bike hope race italian one day even take italian culture much friend parent annoyance|5/24/79|movie tell exactly high school diploma|7.7|24047
tt0079574|movie|Moonraker|1979|126|Action,Adventure,Sci-Fi|transportation space shuttle boeing 747 crash atlantic ocean yet go look destroyed shuttle james bond investigates missing mission space shuttle soon learns shuttle owner hugo drax want kill mankind|6/26/79|outer space belongs 007|6.2|102105
tt0079576|movie|More American Graffiti|1979|110|Comedy,Drama,War|college graduate deal vietnam issue late 60|8/3/79|sight sound 60 bittersweet time funny time unforgettable|5.3|4636
tt0079714|movie|Phantasm|1979|89|Horror,Sci-Fi|young boy friend face mysterious grave robber known tall man keep mysterious arsenal terrible weapon|3/28/79|one scare already dead|6.6|37760
tt0080117|movie|The Wanderers|1979|112|Crime,Drama,Romance|street bronx owned 60 youth gang joy pain adolescence lived philip kaufman tell take novel richard price history italian american gang wanderer|7/13/79|wanderer world|7.3|11490
tt0080360|movie|Altered States|1980|102|Horror,Sci-Fi,Thriller|research scientist william hurt explores boundary frontier consciousness using sensory deprivation hallucinogenic mixture native american shaman explores altered state consciousness find memory time perhaps reality state mind|12/25/80|heard cry help human|6.9|35910
tt0080377|movie|Any Which Way You Can|1980|116|Action,Comedy|philo take part bare knuckle fight make money earn car repair business decides retire fighting mafia come along arrange another fight pushed motorcycle gang orangutan called clyde add fun|12/17/80|faster funnier wilder knock|6.1|19752
tt0080474|movie|Brubaker|1980|131|Crime,Drama|new warden small prison farm arkansas try clean corruption initially posing inmate|6/20/80|one man cruel system|7.1|18307
tt0080489|movie|La Cage aux Folles II|1980|101|Comedy|move make partner renato jealous flamboyant albin wait local cafe dressed woman hoping picked albin get bargain fly catch web actually spy us unwitting courier secret microfilm run ruthless agent albin renato flee italy attempt hide farm albin posing renato wife albin escape deadly pursuit relentless spy sustain charade woman forever|12/10/80||5.8|2087
tt0080549|movie|Coal Miner's Daughter|1980|124|Biography,Drama,Music|biography loretta lynn country western singer came poverty fame|3/7/80|married 13 four kid time 20 hungry poor loved cheated became singer thing could became star way could|7.5|19147
tt0080554|movie|Pals|1982|117|Drama|plot follows misadventure two young friend forced street hustling ever expanding life crime one impregnates sister need get money pay abortion|10/25/82|friend|6.4|577
tt0080756|movie|Foxes|1980|106|Drama|group friend come age asphalt desert san fernando valley set blazing soundtrack endless drinking drug sex|2/29/80|city coming|6.1|4656
tt0080771|movie|Galaxina|1980|95|Comedy,Sci-Fi|galaxina lifelike voluptuous android assigned oversee operation intergalactic space police cruiser captained incompetent cornelius butt mission requires ship crew placed suspended animation decade galaxina find alone many year developing emotion falling love ship pilot thor|6/6/80|good true real otherwise|3.6|3120
tt0080798|movie|Gloria|1980|123|Crime,Drama,Thriller|young boy family killed mob tough neighbor gloria becomes reluctant guardian possession book gangster want pair go run new york|10/1/80|beat mob game|7.1|10220
tt0081439|movie|Rough Cut|1980|112|Adventure,Comedy,Crime|romantic comedy action suspense two sophisticated jewel thief join force steal 30 million uncut jewel despite continuous exchange quip eventually become romantically involved|6/19/80|gem fake|5.6|1280
tt0081480|movie|Seems Like Old Times|1980|102|Comedy,Romance|writer nick gardenia kidnapped california cliffhouse forced rob bank fugitive seek help ex glenda public defender remarried prosecutor get houseful hijinks|12/19/80|alone last|6.7|10045
tt0081573|movie|Superman II|1980|127|Action,Adventure,Sci-Fi|three escaped criminal planet krypton test man steel mettle led gen zod kryptonians take control white house partner lex luthor destroy superman rule world superman attempt make human order get closer lois realizes responsibility save planet|12/4/80|man steel meet match|6.8|108198
tt0081751|movie|Wholly Moses!|1980|103|Comedy,Fantasy|harvey zoey two tourist israel discover ancient scroll herschel man almost moses herschel receives command god free people slavery moses keep getting credit|6/13/80||4.7|2079
tt0082001|movie|All Night Long|1981|87|Comedy,Drama,Romance|executive george dupler loses temper demoted night manager 24 hour drugstore suggests teenage son freddie stop affair suburban housewife cheryl gibbon distant cousin cheryl try seduce george home front mother freddie accuses dad stealing girl found cheryl serving george meal middle night husband bobby duty fire station george separate wife helen quits job move warehouse asks cheryl move|3/6/81|got way men getting away|5.5|1881
tt0082350|movie|An Eye for an Eye|1981|106|Action,Adventure,Crime|sean kane forced resign san francisco police department narcotic division go berserk partner murdered decides fight alone follows trail drug trafficker unexpected high place|8/14/81|kane justice revenge kane weapon|5.5|4052
tt0082484|movie|Quest for Fire|1981|100|Adventure,Drama,History|colossal adventure odyssey turn back hand time beginning man existence 80 000 year ago man roamed earth exposed many harsh element nature perilous atmosphere rugged terrain rival tribe savage beast quest fire examines peaceful tribe search important element fire knowledge create focusing human dream well realistic insight pre historic man constant struggle survival vividly recreated sensational production|12/15/81||7.3|22560
tt0083001|movie|Roar|1981|95|Adventure,Comedy,Thriller|roar follows family attacked various african animal secluded home keeper|11/12/81|animal harmed making movie 70 member cast crew|6.2|4065
tt0083284|movie|Victory|1981|116|Drama,Sport,War|group pow german prison camp world war ii play german national soccer team powerful film depicting role prisoner wartime|6/17/81|german planned spectaular match prisoner planned spectacular escape|6.6|30652
tt0083291|movie|Mad Foxes|1981|80|Action,Thriller|man seek revenge biker gang murder family|1/1/81||5.2|875
tt0083791|movie|The Dark Crystal|1982|93|Adventure,Family,Fantasy|another planet distant past gelfling embarks quest find missing shard magical crystal restore order world grotesque race skeksis find use crystal evil|12/17/82|another world another time age wonder|7.1|67513
tt0083967|movie|Frances|1982|140|Biography,Drama,Romance|true story france farmer meteoric rise fame hollywood tragic turn life took blacklisted|12/3/82|story shocking disturbing compelling true|7.2|8087
tt0084714|movie|Split Image|1982|111|Drama,Romance|impressionable young man find literally enslaved modern day religious cult effort bring back reality boy parent hire deprogrammer kidnap return family|11/4/82|name god brainwashed stole heart|6.4|943
tt0084805|movie|Tootsie|1982|116|Comedy,Drama,Romance|michael dorsey unemployed actor impossible reputation order find work fund friend play dress woman dorothy michael land part daytime drama dorsey loses woman role essentially becomes dorothy michael captivating woman around city inspiring break free control men become like dorsey initial identity newfound role however land dorsey hot spot female friend lover female co star fall love co star father fall love male co star yearns affection|12/16/82|get cross hopelessly straight starving actor dynamite red sequined dress get america hottest new actress|7.4|107693
tt0084827|movie|TRON|1982|96|Action,Adventure,Sci-Fi|kevin flynn search proof invented hit video game digitalized laser find inside grid program suffer tyrannical rule master control program help tron security program flynn seek free grid mcp|7/9/82|world inside computer man never|6.7|122443
tt0085672|movie|Hercules|1983|98|Adventure,Fantasy,History|film odd retelling story hercules battling wizard minos us science attempt take world hercules must stop rescue princess love process part adventure find hercules battling giant robot brought life stop motion animation|8/12/83|legend life|4.0|4144
tt0085867|movie|The Lords of Discipline|1983|102|Thriller|arrives last year military academy deep south usa 1960 black student pearce accepted first time asked keep eye inevitable racism racist come form ten secret group elite student want pearce leave free prepared torture make free forced help pearce prepared risk career|2/18/83|one hundred year finest school turning finest young men lie one cadet expose system|6.6|2788
tt0086112|movie|The Pirates of Penzance|1983|112|Comedy,Musical,Romance|spite apprenticed pirate king child frederic led sheltered life arrives penzance boisterous shipmate surprise store end happily dodged old bill fallen love made rather inconvenient discovery|2/18/83||7.1|3610
tt0086190|movie|Star Wars: Episode VI - Return of the Jedi|1983|131|Action,Adventure,Fantasy|rebel leader map strategy attack emperor newer bigger death star han solo remains frozen cavernous desert fortress jabba hutt loathsome outlaw universe also keeping princess leia slave girl master force luke skywalker rescue friend cannot become true jedi knight wage crucial battle darth vader sworn win luke dark side force|5/23/83|empire fall|8.3|1049153
tt0086192|movie|Revenge of the Ninja|1983|90|Action,Crime,Drama|family killed japan ninja cho son kane come america start new life open doll shop unwittingly importing heroin doll find friend betrayed cho must prepare ultimate battle ever involved|9/7/83|payback deadly|6.0|5370
tt0086250|movie|Scarface|1983|170|Crime,Drama|getting green card exchange assassinating cuban government official tony montana stake claim drug trade miami viciously murdering anyone stand way tony eventually becomes biggest drug lord state controlling nearly cocaine come miami increased pressure police war colombian drug cartel drug fueled paranoia serve fuel flame eventual downfall|12/8/83|world|8.3|836814
tt0086366|movie|Still Smokin|1983|91|Comedy,Music|cheech chong invited celebrity party amsterdam get however turn guy invited taken money actually expecting burt reynolds dolly parton hero get mr burt mr dolly|5/6/83|rolling seat|5.4|7775
tt0086541|movie|Videodrome|1983|87|Horror,Sci-Fi,Thriller|sleazy cable tv programmer begin see life future medium spin control unusual fashion acquires new kind programming station|2/4/83|first control mind destroys body|7.2|94531
tt0086927|movie|Bachelor Party|1984|105|Comedy|outrageously funny look one man final moment bachelorhood star tom hank rick reluctant recipient bachelor bash given group friend view partying full time religion rick worried fianc e debbie tawny kitaen dress disguise crash party spy future husband|6/29/84|man tradition every woman know|6.3|40461
tt0086987|movie|Bolero|1984|105|Comedy,Drama,Romance|follows tale young woman sexual awakening subsequent journey around world pursuit ideal lover encounter include arabian sheik spanish bullfighter friend butler accompany help arrange coupling|8/31/84|adventure ecstasy|2.9|5703
tt0087003|movie|Broadway Danny Rose|1984|84|Comedy|hapless talent manager named danny rose helping client get dragged love triangle involving mob story told flashback anecdote shared amongst group comedian lunch new york carnegie deli rose one man talent agency represents countless incompetent entertainer including one legged tap dancer one slightly talented one washed lounge singer lou canova nick apollo forte whose career rebound|1/27/84||7.4|25730
tt0087015|movie|C.H.U.D.|1984|88|Horror,Sci-Fi|rash bizarre murder new york city seems point group grotesquely deformed vagrant living sewer courageous policeman photo journalist girlfriend nutty bum seems know lot creature band together try determine creature stop|8/31/84|staying anymore|5.6|12906
tt0087182|movie|Dune|1984|137|Action,Adventure,Sci-Fi|year 10 191 world war control desert planet dune place time travel substance spice found one leader give control stage coup unsavory character|12/14/84|world beyond experience beyond imagination|6.3|162481
tt0087233|movie|Falling in Love|1984|106|Drama,Romance|shopping christmas frank molly run fleeting short moment start change life recognize month later train home good time together although married frank two little kid meet often friendship becoming precious thing life|11/21/84||6.5|14336
tt0087538|movie|The Karate Kid|1984|126|Action,Drama,Family|hassled school bully daniel larusso share adolescent woe luckily apartment building house resident martial art master kesuke miyagi agrees train daniel end teaching much self defense armed newfound confidence skill wisdom daniel ultimately face tormentor hugely popular classic underdog tale|6/22/84|old one could teach secret master|7.3|226572
tt0087751|movie|Mrs. Soffel|1984|110|Drama,Romance|based true story mr soffel set pittsburgh near dawn 20th century peter soffel edward herrmann warden top security prison wife kate diane keaton often come read bible aloud inmate despite fragile health making round make acquaintance biddle brother ed mel gibson jack matthew modine sentenced death murder robbery ed become something celebrity thanks letter writing campaign appeal letter editor column popular press stay execution brother good look intelligence charm make strong impression kate whose marriage offer little excitement time kate find falling love ed discovers unexpectedly receptive suggestion help escape|12/26/84|true story|6.1|3326
tt0087968|movie|Racing with the Moon|1984|108|Comedy,Drama,Romance|henry nicky small town pal blue collar family short time ship world war ii henry begin romancing new town caddie winger believing wealthy mischievious irresponsible nicky get trouble force two become involved testing relationship well friendship boy|3/23/84|1942 california two young men await induction u marine say goodbye girlfriend|6.7|4744
tt0087995|movie|Repo Man|1984|92|Action,Comedy,Crime|young punk get job working seasoned repo man awaits new career series outlandish adventure revolving around alien cia wanted 64 chevy|2/20/84|4 know car|6.9|38036
